DESC	FID	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L10	transcript10853	39.0799	46.8959	13.0266	28.6586	10.4213	31.2639	62.5278	138.082	57.3172	33.8692	57.3172	78.1598
L10	transcript10854	122.456	161.538	138.089	36.4763	39.0817	31.2654	218.858	80.7689	138.089	15.6327	192.803	10.4218
L10	transcript10855	145.904	101.611	104.217	15.6325	26.0542	5.21084	119.849	93.7952	158.931	145.904	0	44.2922
L10	transcript10856	57.3171	15.6319	10.4213	46.8958	44.2905	65.1331	99.0023	41.6852	117.24	31.2639	135.477	80.7651
L10	transcript10857	91.1882	109.426	140.69	174.56	192.798	135.48	125.058	127.663	174.56	179.771	44.2914	0
L10	transcript10858	138.084	83.3712	99.0033	13.0267	33.8695	109.425	91.1872	0	41.6856	78.1605	99.0033	158.926
L10	transcript10859	114.633	122.449	148.502	119.844	125.054	127.66	26.053	28.6583	20.8424	31.2636	75.5537	39.0795
L10	transcript10860	85.9778	65.1347	85.9778	7.81616	15.6323	46.897	88.5832	26.0539	2.60539	13.0269	46.897	10.4215
L10	transcript10861	39.0807	104.215	26.0538	96.3991	96.3991	44.2915	132.874	117.242	26.0538	28.6592	44.2915	49.5022
L10	transcript10862	208.424	171.95	177.161	190.187	179.766	153.713	135.476	72.9485	203.214	99.0015	281.373	213.635
L10	transcript10863	117.244	127.665	109.428	158.93	182.379	104.217	33.8704	28.6596	57.3192	7.81625	101.611	99.0059
L10	transcript10864	41.6889	46.9	62.5334	88.589	101.617	36.4778	190.206	138.095	130.278	62.5334	104.222	148.517
L10	transcript10865	216.24	182.371	229.267	237.083	250.109	268.346	184.977	208.424	216.24	177.161	125.055	28.6583
L10	transcript10866	198.003	182.371	195.398	205.819	200.608	218.845	127.66	161.529	44.2901	85.975	80.7643	239.688
L10	transcript10867	164.137	171.953	127.662	171.953	156.321	80.766	52.1071	88.5821	166.743	44.291	78.1606	62.5285
L10	transcript10868	114.639	83.3736	88.5844	72.9519	44.2922	145.904	54.7139	31.2651	13.0271	33.8705	39.0814	200.618
L10	transcript10869	70.3491	72.9546	85.9822	57.3214	44.2938	62.5325	59.927	198.02	62.5325	174.57	135.487	177.175
L10	transcript10870	211.037	161.535	187.589	88.5836	112.032	143.297	119.848	130.27	135.481	156.324	54.7134	44.2918
L10	transcript10871	101.609	106.819	67.7391	177.164	143.294	44.291	28.6589	93.7927	91.1873	151.11	72.9498	67.7391
L10	transcript10872	78.1603	62.5283	36.4748	28.6588	2.60534	20.8428	166.742	15.6321	91.1871	239.692	41.6855	0
L10	transcript10873	10.4216	72.9512	62.5296	101.611	96.3999	28.6594	13.027	153.719	0	70.3458	119.848	125.059
L10	transcript10874	156.325	148.509	171.958	112.033	96.4007	132.877	182.38	213.645	72.9519	257.937	0	0
L10	transcript10875	26.0557	72.9558	49.5057	5.21113	2.60557	59.928	169.362	7.8167	67.7447	18.239	211.051	174.573
L10	transcript10876	41.6849	10.4212	54.7114	13.0265	15.6318	36.4743	93.791	85.9751	5.21061	127.66	10.4212	2.60531
L10	transcript10877	187.582	192.792	143.291	268.346	265.741	198.003	72.9484	80.7643	132.87	54.7113	208.424	211.029
L10	transcript10878	13.0271	5.21084	2.60542	44.2921	59.9246	112.033	164.141	28.6596	67.7409	13.0271	44.2921	13.0271
L10	transcript10879	83.3757	104.22	72.9537	33.8714	18.2384	54.7153	39.0823	5.21098	72.9537	101.614	41.6878	5.21098
L10	transcript10880	39.0801	20.8427	67.7389	52.1068	80.7656	36.4748	46.8962	140.688	28.6588	23.4481	135.478	31.2641
L10	transcript10881	36.4748	39.0802	7.81604	96.3978	91.1871	7.81604	15.6321	46.8962	138.083	96.3978	41.6855	18.2374
L10	transcript10882	54.7159	59.927	158.937	171.964	164.148	106.826	44.2938	2.60552	104.221	93.7987	169.359	192.808
L10	transcript10883	28.6596	72.9518	85.9789	96.4005	85.9789	57.3192	33.8705	18.2379	28.6596	164.141	62.5301	23.4488
L10	transcript10884	65.1328	54.7116	31.2638	106.818	106.818	31.2638	15.6319	44.2903	195.399	101.607	109.423	101.607
L10	transcript10885	28.6607	41.6882	20.8441	15.6331	49.5048	0	10.4221	72.9544	15.6331	179.78	250.129	158.936
L10	transcript10886	70.3443	52.1069	106.819	26.0534	2.60534	93.7924	57.3176	7.81603	112.03	28.6588	52.1069	80.7657
L10	transcript10887	72.9718	86.0025	28.6675	169.399	140.731	91.2148	26.0614	7.81841	117.276	18.243	67.7595	13.0307
L10	transcript10888	13.0281	7.81689	39.0844	2.60563	20.845	88.5914	39.0844	67.7464	143.31	67.7464	46.9013	18.2394
L10	transcript10889	83.3726	75.5564	49.5025	28.6593	41.6863	85.978	31.2647	158.929	44.2917	96.3996	122.454	200.615
L10	transcript10890	57.3203	13.0273	67.7421	28.6601	31.2656	59.9257	99.0077	39.082	2.60547	5.21093	119.851	211.043
L10	transcript10891	174.56	156.322	195.403	179.771	213.641	278.775	190.192	127.663	343.909	119.847	122.453	75.5559
L10	transcript10892	78.1592	80.7645	23.4478	0	31.2637	31.2637	130.265	132.871	72.9486	96.3964	117.239	2.60531
L10	transcript10893	161.537	169.354	62.5306	101.612	46.898	117.245	80.7687	132.878	112.034	57.3197	70.3469	5.21088
L10	transcript10894	83.3743	88.5852	59.9253	70.347	93.7961	101.612	125.061	33.8708	54.7144	179.776	23.449	46.898
L10	transcript10895	255.332	229.278	265.754	270.965	281.386	242.305	5.21086	39.0814	46.8977	57.3195	23.4489	122.455
L10	transcript10896	255.366	265.789	310.087	216.279	231.914	221.491	39.0866	104.231	190.221	177.192	41.6923	10.4231
L10	transcript10897	62.5282	10.4214	57.3175	0	13.0267	13.0267	257.929	52.1068	78.1602	91.1869	325.667	289.193
L10	transcript10898	195.401	190.19	138.084	164.137	156.321	145.9	164.137	65.1337	151.11	80.7658	72.9498	65.1337
L10	transcript10899	88.5889	62.5333	65.1389	158.939	138.094	127.672	143.306	135.489	75.5611	46.9	62.5333	91.1944
L10	transcript10900	36.4825	15.6354	49.512	59.9356	7.81769	20.8472	49.512	91.2064	7.81769	96.4182	104.236	106.842
L10	transcript10901	153.713	179.766	135.476	190.187	221.451	221.451	125.055	33.869	203.214	158.924	28.6584	5.21061
L10	transcript10902	192.794	143.293	234.479	138.082	171.952	218.847	28.6586	158.925	104.213	104.213	10.4213	49.5012
L10	transcript10903	114.645	132.884	72.9559	200.629	161.545	151.123	93.8005	127.673	237.107	7.81671	44.2947	0
L10	transcript10904	190.189	171.952	244.901	231.875	187.584	187.584	7.816	104.213	289.192	179.768	5.21067	28.6587
L10	transcript10905	312.636	263.135	315.241	351.716	310.031	257.925	91.1855	109.423	182.371	114.633	140.686	49.5007
L10	transcript10906	39.0865	31.2692	18.2404	10.4231	28.6635	70.3558	122.471	96.4135	2.60577	10.4231	52.1154	99.0192
L10	transcript10907	72.9548	2.60553	106.827	46.8995	20.8442	62.5327	39.0829	23.4498	200.626	39.0829	44.294	171.965
L10	transcript10908	112.031	148.506	75.5556	135.479	138.084	88.5824	88.5824	226.667	28.659	135.479	39.0805	15.6322
L10	transcript10909	184.99	231.889	127.669	255.338	281.393	182.384	10.422	59.9263	195.412	114.642	52.1098	106.825
L10	transcript10910	143.293	104.213	148.503	78.1597	67.7384	54.7118	31.2639	31.2639	117.24	148.503	59.9224	83.3704
L10	transcript10911	46.9011	88.591	114.647	72.9573	52.1123	75.5629	80.7741	10.4225	7.81685	54.718	13.0281	138.098
L10	transcript10912	10.4212	0	41.6848	18.2371	36.4742	49.5008	0	31.2636	52.1061	109.423	78.1591	57.3167
L10	transcript10913	49.5048	106.826	70.349	75.56	26.0552	57.3214	104.221	59.9269	23.4497	26.0552	20.8441	15.6331
L10	transcript10914	72.9589	57.3248	26.0567	23.4511	0	57.3248	13.0284	101.621	72.9589	41.6908	57.3248	257.962
L10	transcript10915	70.3431	65.1325	59.9219	106.817	114.633	18.2371	65.1325	83.3696	13.0265	70.3431	28.6583	65.1325
L10	transcript10916	46.8968	26.0538	57.3183	52.1076	7.81614	28.6592	93.7937	96.399	15.6323	7.81614	49.5022	5.21076
L10	transcript10917	164.136	184.979	140.688	195.4	169.347	122.451	218.848	182.373	200.611	187.584	99.0027	93.792
L10	transcript10918	31.2645	39.0806	5.21075	20.843	10.4215	62.529	93.7935	31.2645	10.4215	33.8699	208.43	211.035
L10	transcript10919	33.8692	75.5544	26.0533	20.8426	28.6586	0	41.6852	18.2373	5.21065	52.1065	216.242	187.583
L10	transcript10920	117.242	99.0044	119.847	169.35	208.43	127.664	153.717	117.242	119.847	20.843	54.713	72.9506
L10	transcript10921	44.2907	44.2907	18.2374	80.7655	96.3975	20.8427	67.7388	101.608	0	0	41.6854	67.7388
L10	transcript10922	138.082	96.3972	101.608	127.661	143.293	179.768	54.7119	28.6586	143.293	5.21066	33.8693	49.5013
L10	transcript10923	36.4742	57.3166	23.4477	44.2901	28.6583	10.4212	70.3431	106.817	156.318	75.5537	106.817	148.502
L10	transcript10924	208.428	177.163	187.585	112.03	125.057	226.665	28.6588	114.635	62.5283	91.1871	78.1604	177.163
L10	transcript10925	13.0273	26.0547	5.21093	67.7421	26.0547	18.2383	72.9531	216.254	125.062	96.4023	36.4765	104.219
L10	transcript10926	31.2636	59.9218	78.1589	23.4477	36.4742	80.7642	41.6848	161.528	33.8689	2.6053	164.134	156.318
L10	transcript10927	15.6318	2.6053	44.2901	67.7378	31.2636	36.4742	65.1325	182.371	0	127.66	122.449	72.9484
L10	transcript10928	112.031	119.847	190.192	190.192	242.299	169.349	20.843	130.268	166.744	106.82	109.425	151.111
L10	transcript10929	44.2901	59.9219	104.212	28.6583	78.159	23.4477	15.6318	39.0795	0	156.318	117.238	83.3696
L10	transcript10930	91.1878	93.7932	31.2644	65.1342	15.6322	59.9234	91.1878	28.659	33.8698	20.8429	91.1878	75.5556
L10	transcript10931	7.81611	7.81611	2.60537	39.0805	41.6859	18.2376	57.3181	15.6322	52.1074	182.376	52.1074	125.058
L10	transcript10932	54.7124	88.5819	96.398	10.4214	28.6589	15.6321	18.2375	109.425	80.7659	13.0268	80.7659	99.0033
L10	transcript10933	265.741	239.688	283.978	231.872	265.741	283.978	5.2106	44.2901	200.608	2.6053	145.897	177.16
L10	transcript10934	7.81657	80.7712	39.0828	20.8442	52.1104	2.60552	18.2387	179.781	13.0276	78.1657	96.4043	70.3491
L10	transcript10935	72.9628	67.7511	72.9628	96.4151	138.108	52.1163	106.838	119.867	0	135.502	88.5976	15.6349
L10	transcript10936	99.0059	83.3734	49.503	62.5301	59.9246	39.0813	54.7138	127.666	10.4217	161.536	31.265	26.0542
L10	transcript10937	15.6329	54.7151	0	26.0548	72.9535	80.77	20.8439	166.751	5.21097	158.934	156.329	221.466
L10	transcript10938	36.4755	57.3187	18.2378	41.6863	70.3456	31.2647	72.951	49.5025	205.826	138.086	7.81618	57.3187
L10	transcript10939	166.741	166.741	244.901	218.847	224.058	203.215	174.557	33.8692	153.714	26.0533	224.058	192.794
L10	transcript10940	237.083	192.793	169.345	281.373	273.557	174.556	161.529	195.398	187.582	33.869	33.869	57.3167
L10	transcript10941	36.4748	23.4481	36.4748	99.0031	83.371	52.1069	78.1603	130.267	15.6321	10.4214	52.1069	49.5015
L10	transcript10942	31.2644	41.6858	15.6322	15.6322	18.2376	23.4483	18.2376	169.349	36.4751	88.5824	46.8966	72.9502
L10	transcript10943	177.176	195.415	166.754	72.9548	15.6332	93.799	184.992	65.1382	122.46	182.387	91.1935	101.616
L10	transcript10944	203.214	190.187	184.977	237.083	216.24	122.449	5.21061	52.1061	135.476	2.60531	93.791	164.134
L10	transcript10945	67.7541	23.4533	127.69	36.483	26.0593	106.843	36.483	36.483	299.681	33.877	54.7244	96.4193
L10	transcript10946	57.3171	57.3171	145.898	75.5543	52.1064	93.7916	2.60532	80.765	171.951	62.5277	85.9756	28.6585
L10	transcript10947	26.0538	80.7668	57.3184	114.637	72.9507	65.1345	2.60538	46.8969	151.112	28.6592	10.4215	13.0269
L10	transcript10948	49.5035	44.2926	70.3471	28.6599	7.81635	41.6872	78.1635	99.0071	85.9798	54.7144	247.518	310.048
L10	transcript10949	166.741	174.557	192.795	158.925	148.504	226.664	297.008	190.189	224.059	83.3707	148.504	31.264
L10	transcript10950	85.9981	85.9981	182.42	96.4222	83.3921	148.542	23.454	46.9081	192.844	179.814	185.026	164.178
L10	transcript10951	70.3437	72.949	57.3171	109.424	135.477	72.949	130.266	59.9224	138.082	286.585	54.7118	10.4213
L10	transcript10952	41.6847	36.4742	54.7112	117.238	99.0013	41.6847	127.66	26.053	49.5006	138.081	85.9748	44.29
L10	transcript10953	125.06	127.666	130.271	174.564	117.244	104.217	122.455	62.5302	184.985	96.4008	125.06	182.38
L10	transcript10954	67.7461	31.2674	44.2955	70.3517	65.1405	31.2674	62.5349	117.253	36.4787	96.4079	101.619	179.788
L10	transcript10955	23.4484	5.21075	75.5559	44.2914	46.8968	109.426	200.614	109.426	46.8968	93.7935	70.3451	7.81613
L10	transcript10956	7.81645	7.81645	23.4494	46.8987	46.8987	36.4768	145.907	104.219	5.21097	2.60548	26.0548	15.6329
L10	transcript10957	281.397	263.158	268.369	304.846	265.764	224.075	156.332	54.716	143.304	57.3216	125.065	15.6332
L10	transcript10958	41.687	104.217	2.60544	31.2652	10.4217	75.5577	26.0544	184.986	44.2924	41.687	122.456	65.1359
L10	transcript10959	343.922	346.527	364.765	304.84	341.316	372.582	122.457	70.3476	364.765	161.539	148.512	174.566
L10	transcript10960	140.695	140.695	104.218	151.116	125.062	96.4018	2.60545	70.3473	278.784	57.32	67.7418	83.3745
L10	transcript10961	31.2644	2.60536	23.4483	5.21073	2.60536	83.3716	70.3448	119.847	75.5555	96.3984	151.111	151.111
L10	transcript10962	5.21062	0	31.2637	57.3168	54.7115	44.2903	78.1593	104.212	62.5274	138.081	156.319	44.2903
L10	transcript10963	10.4216	15.6324	125.059	93.7941	49.5025	99.0049	96.3995	164.14	85.978	49.5025	88.5834	148.507
L10	transcript10964	151.108	119.844	52.1063	7.81594	5.21063	117.239	85.9753	67.7381	164.135	0	20.8425	13.0266
L10	transcript10965	23.4477	39.0795	0	57.3166	62.5272	2.6053	250.109	28.6583	31.2636	26.053	263.136	224.056
L10	transcript10966	67.7381	62.5275	117.239	119.844	117.239	80.7647	49.5009	80.7647	41.685	234.478	104.212	195.398
L10	transcript10967	177.162	174.556	221.452	208.425	184.978	216.241	5.21063	0	229.268	52.1063	2.60532	57.317
L10	transcript10968	104.222	99.0107	59.9275	65.1386	28.661	49.5053	10.4222	117.249	83.3774	96.4051	65.1386	122.461
L10	transcript10969	10.4218	2.60545	36.4763	41.6872	44.2927	20.8436	143.3	33.8709	75.5581	93.7963	130.273	237.096
L10	transcript10970	273.56	270.954	237.085	151.109	148.504	226.664	75.5545	65.1332	62.5279	80.7652	46.8959	36.4746
L10	transcript10971	70.3455	41.6862	44.2916	106.821	106.821	62.5293	23.4485	216.247	91.1886	10.4216	114.637	0
L10	transcript10972	148.503	158.924	221.452	179.767	174.556	143.292	54.7116	177.161	49.501	36.4744	203.215	216.241
L10	transcript10973	52.1064	18.2372	33.8691	23.4479	20.8426	20.8426	23.4479	138.082	46.8957	15.6319	80.7649	109.423
L10	transcript10974	93.8008	75.5618	85.9841	85.9841	70.3506	99.012	46.9004	15.6335	99.012	88.5897	36.4781	18.2391
L10	transcript10975	33.8693	52.1066	101.608	88.5813	80.7653	67.7386	96.3973	23.448	80.7653	99.0026	106.819	20.8427
L10	transcript10976	127.67	153.726	177.175	164.148	208.441	78.1655	151.12	49.5048	260.552	62.5324	83.3765	75.56
L10	transcript10977	23.4498	0	26.0553	122.46	166.754	39.083	101.616	99.0103	15.6332	208.443	80.7716	2.60553
L10	transcript10978	33.8705	46.8976	62.5301	7.81626	52.1084	57.3192	54.7138	187.59	20.8434	83.3734	91.1897	10.4217
L10	transcript10979	125.072	88.5926	132.889	13.0283	59.9303	72.9586	138.1	93.8039	65.1416	44.2963	226.693	336.131
L10	transcript10980	80.7643	44.2901	70.3431	44.2901	114.633	54.7113	18.2371	85.9749	13.0265	140.686	52.106	244.898
L10	transcript10981	125.055	127.66	119.844	80.7646	96.3965	119.844	72.9487	96.3965	104.212	237.083	276.163	216.241
L10	transcript10982	44.2922	59.9247	18.238	44.2922	41.6868	26.0542	182.38	179.774	153.72	229.277	65.1356	112.033
L10	transcript10983	96.397	101.608	46.8958	156.319	156.319	67.7384	140.687	200.61	171.951	101.608	122.45	117.24
L10	transcript10984	78.1608	85.9769	99.0037	5.21072	36.475	65.134	28.659	41.6858	5.21072	211.034	242.298	52.1072
L10	transcript10985	312.661	281.395	276.184	273.578	257.945	242.312	5.21101	39.0826	187.596	65.1376	33.8716	62.5321
L10	transcript10986	96.4285	114.672	70.3668	112.066	132.915	59.9421	86.0038	169.401	10.4247	187.645	177.22	70.3668
L10	transcript10987	104.212	117.239	91.1859	109.423	166.74	104.212	0	179.766	15.6319	54.7115	242.294	169.345
L10	transcript10988	18.2375	28.6589	26.0535	46.8963	33.8696	93.7927	36.4749	75.5552	59.9231	7.81606	221.455	231.876
L10	transcript10989	5.21065	2.60533	10.4213	78.1598	49.5012	23.4479	255.322	359.535	18.2373	99.0024	171.951	148.504
L10	transcript10990	57.3201	83.3748	54.7147	18.2382	31.2655	70.3475	135.484	263.152	2.60546	257.941	39.0819	145.906
L10	transcript10991	65.1339	28.6589	2.60536	91.1874	70.3446	10.4214	7.81607	93.7928	5.21071	31.2643	99.0035	28.6589
L10	transcript10992	291.795	231.873	247.505	203.215	203.215	231.873	57.3169	54.7116	255.321	0	39.0797	36.4744
L10	transcript10993	135.481	101.61	122.454	135.481	117.243	114.637	145.902	211.037	96.3997	132.875	59.9241	39.081
L10	transcript10994	18.2382	5.21091	5.21091	52.1091	101.613	62.5309	114.64	49.5036	156.327	114.64	28.66	13.0273
L10	transcript10995	138.081	135.476	67.7378	99.0014	132.87	59.9219	104.212	36.4742	2.6053	75.5537	62.5272	117.239
L10	transcript10996	52.1064	2.60532	62.5277	80.7649	75.5543	31.2638	130.266	62.5277	93.7915	59.9223	20.8426	72.9489
L10	transcript10997	65.1344	75.5559	13.0269	0	31.2645	18.2376	67.7398	140.69	33.8699	52.1076	169.35	257.932
L10	transcript10998	15.633	67.7431	31.266	36.477	54.7156	44.2936	112.037	75.5596	161.541	44.2936	31.266	5.21101
L10	transcript10999	20.8435	28.6598	33.8707	83.374	114.639	2.60544	127.666	13.0272	20.8435	72.9523	88.5849	23.4489
L10	transcript11000	18.2387	33.8719	67.7437	101.616	101.616	112.038	72.9548	62.5327	59.9271	119.854	88.5879	62.5327
L10	transcript11001	70.3511	114.646	5.2112	52.112	83.3791	67.7455	187.603	148.519	33.8728	161.547	166.758	44.2952
L10	transcript11002	213.652	239.707	229.285	174.569	195.413	226.68	203.23	109.432	226.68	117.248	20.8441	41.6882
L10	transcript11003	91.1867	112.029	88.5814	33.8693	15.632	49.5014	83.3707	23.448	200.611	148.504	36.4747	59.9227
L10	transcript11004	78.1589	57.3165	57.3165	26.053	39.0795	39.0795	135.475	85.9748	70.343	257.924	109.422	234.477
L10	transcript11005	33.8694	5.21067	13.0267	23.448	57.3174	0	140.688	7.81601	33.8694	145.899	70.3441	28.6587
L10	transcript11006	78.1616	96.3993	83.3723	109.426	177.166	67.74	57.3185	59.9239	117.242	10.4215	330.884	13.0269
L10	transcript11007	20.8429	13.0268	2.60536	5.21072	54.7125	75.5554	59.9233	62.5286	153.716	96.3983	7.81608	7.81608
L10	transcript11008	72.9485	65.1326	62.5273	104.212	93.7909	72.9485	46.8955	31.2636	41.6849	7.81591	75.5538	106.817
L10	transcript11009	33.8693	46.896	39.08	7.816	41.6853	13.0267	96.3974	39.08	39.08	2.60533	0	44.2907
L10	transcript11010	93.7949	114.638	70.3461	36.4758	41.6866	99.0057	10.4217	187.59	7.81624	57.3191	52.1083	41.6866
L10	transcript11011	2.60536	44.2911	31.2643	62.5286	23.4482	23.4482	213.639	96.3982	2.60536	187.586	54.7125	36.475
L10	transcript11012	70.3453	101.61	192.798	39.0807	28.6592	119.848	28.6592	127.664	7.81615	0	119.848	0
L10	transcript11013	114.636	75.5554	93.793	36.475	31.2643	145.9	156.322	0	2.60536	49.5018	117.241	192.797
L10	transcript11014	67.74	33.87	5.21077	39.0808	10.4215	5.21077	161.534	229.274	41.6862	26.0539	91.1885	91.1885
L10	transcript11015	62.5297	31.2649	104.216	125.059	112.032	26.0541	125.059	78.1622	72.9514	83.373	70.3459	203.222
L10	transcript11016	151.119	135.486	72.9541	72.9541	80.7706	164.147	28.6605	59.9266	91.1926	72.9541	85.9816	106.826
L10	transcript11017	88.5809	78.1596	57.3171	33.8692	23.4479	62.5277	13.0266	72.949	65.133	145.898	85.9756	31.2639
L10	transcript11018	125.055	104.212	85.975	59.922	33.8689	78.1591	93.7909	36.4742	187.582	114.633	10.4212	114.633
L10	transcript11019	85.9869	62.5359	75.5642	106.832	85.9869	41.6906	135.494	239.721	2.60566	80.7756	7.81699	72.9586
L10	transcript11020	388.208	354.337	362.153	268.358	294.412	432.5	78.1626	31.265	171.958	117.244	46.8976	67.7409
L10	transcript11021	174.584	166.767	119.864	125.075	91.2007	205.853	104.229	57.3262	145.921	5.21147	15.6344	143.315
L10	transcript11022	174.555	171.95	200.608	169.345	203.214	109.423	57.3167	88.5803	265.741	161.529	46.8954	23.4477
L10	transcript11023	36.4803	39.0861	26.0574	46.9033	52.1148	65.1434	39.0861	88.5951	13.0287	106.835	59.932	158.95
L10	transcript11024	72.9485	75.5538	80.7644	2.6053	13.0265	96.3962	158.924	85.975	156.318	130.265	31.2636	15.6318
L10	transcript11025	2.60541	65.1352	54.7135	93.7946	72.9514	5.21081	36.4757	83.373	99.0055	7.81622	44.2919	138.087
L10	transcript11026	208.453	174.579	148.523	229.298	200.636	158.945	39.0849	153.734	179.791	250.144	46.9019	161.551
L10	transcript11027	101.613	125.062	112.035	91.1913	96.4022	119.851	44.2929	49.5038	67.7421	54.7148	93.7967	88.5858
L10	transcript11028	187.585	164.137	119.846	182.374	151.11	125.057	20.8428	96.3978	148.505	13.0267	132.873	195.401
L10	transcript11029	109.423	72.9484	31.2636	28.6583	36.4742	75.5537	104.212	65.1325	83.3696	36.4742	62.5272	31.2636
